,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,caption
448,o_TKIM1vUEs,Expedia,Manchester Vacation Travel Guide | Expedia,"Manchester – A city whose history speaks to brave innovation. Check out the top spots in the city to explore and the cultural and historical sights to enjoy. 

When ready, browse vacation packages to Manchester: https://www.expedia.com/Manchester.d180010.Destination-Travel-Guides

#Manchester is a city of firsts. #Vacation here to what was the epicenter of the Industrial Revolution, the place where mankind first split the atom, and the birthplace of the modern computer.
 
In Castlefield, #visit the remains of a Roman fort, Bridgewater Canal, and some of the mills which once generated incredible wealth for the city. 
 
The Town Hall was built to rival the great buildings of London. Many of the treasures sourced by merchants during the Industrial Revolution now reside in the Manchester Art Gallery and the Manchester Museum.
 
The People’s History Museum celebrates those who challenged Britain’s rigid political and class systems. At the world’s oldest surviving railway station, you’ll find The Museum of Science and Industry, while the Imperial War Museum North reminds us of the human cost of warfare.
 
Learn about the city’s footballing history at the National Football Museum, or see a match at Old Trafford.

For now, we hope you enjoy watching this #travel #guide as much as we enjoyed making it. 

More travel information around Manchester: https://www.expedia.com/Manchester.dx2205

Subscribe to Expedia’s YouTube Channel for great travel videos and join the conversation on the best vacation ideas. 
 
---------

Follow us on social media: 
FACEBOOK: https://www.facebook.com/expedia
TWITTER: https://twitter.com/Expedia
INSTAGRAM: https://instagram.com/expedia/
PINTEREST: https://www.pinterest.com/expedia

---------

0:00 - Manchester
0:51 - Castlefield
1:50 - Town hall
2:15 - Manchester Art Gallery
2:51 - Manchester Museum
3:06 - John Rylands Library 
3:32 - Chetham Library
4:00 - The People’s History Museum
4:26 - Museum of Science and Industry
4:55 - Imperial War Museum North
5:46 - Northern Quarter
5:54 - The Village
6:07 - Manchester City and Manchester United
6:28 - National Football Museum and Old Trafford","['cvg', 'Old Trafford', ""People's History Museum"", 'Manchester Art Gallery', 'Albert Square', 'Manchester City Hall', 'Manchester Museum', 'Museum of Science and Industry', 'Arley Hall', 'Whitworth Art Gallery', 'Imperial War Museum North', 'John Rylands Library', 'Manchester', 'Manchester United', 'Manchester City', ""Chetham's Library"", 'Castlefield Roman Fort', 'Piccadilly Gardens', 'Piccadilly Square', ""St. Peter's Square"", 'MediaCityUK']",2015-09-22T04:24:31Z,1283743,12323,,973,PT7M17S,true
449,W9bprJ6V_4c,Rick Steves' Europe,Why We Travel,"Rick Steves' Europe Travel Guide | In times of crisis and challenge, we ask ourselves: What is the true value of travel? Is it just hedonism...or something more powerful? After a lifetime of exploring Europe — and inspiring Americans to see Europe as the springboard for world exploration — Rick Steves shares his reasons why. This special episode is a sonnet to travel — an introspective love story, set in Europe, that vividly celebrates the rewards of exploring our world and the joy that awaits those who travel. Check your local public television station for this Rick Steves’ Europe episode or watch it on https://www.ricksteves.com/watch-read-listen/video/tv-show #ricksteves #ricksteveseurope #whywetravel

Visit http://www.ricksteves.com for more information about this destination and other destinations in Europe.

Check out more Rick Steves’ Europe travel resources:
 “Rick Steves’ Europe” public television series: https://www.ricksteves.com/watch-read-listen/video/tv-show
 “Travel with Rick Steves” public radio program: https://www.ricksteves.com/watch-read-listen/audio/radio
 European Tours: https://www.ricksteves.com/tours
 Guidebooks: https://store.ricksteves.com/shop/guidebooks
 Travel Gear: https://store.ricksteves.com/shop/
 Trip Consulting: https://www.ricksteves.com/travel-help/plan-your-trip-with-our-expert-consultants
 Travel Classes: https://www.ricksteves.com/watch-read-listen/video/travel-talks
 Rick Steves Audio Europe App: https://www.ricksteves.com/watch-read-listen/audio/audio-europe
 
Rick Steves, America's most respected authority on European travel, writes European travel guidebooks, and hosts travel shows on public television and public radio.","['Rick Steves', 'Rick Steves Europe', 'Europe travel guide', 'Europe travel tips', 'Europe travel advice', 'Rick Steves travel videos', 'Europe travel', 'travel', 'travel guide', 'travel advice']",2021-04-15T19:43:29Z,331652,,,500,PT26M48S,true
450,W9bprJ6V_4c,Rick Steves' Europe,Why We Travel,"Rick Steves' Europe Travel Guide | In times of crisis and challenge, we ask ourselves: What is the true value of travel? Is it just hedonism...or something more powerful? After a lifetime of exploring Europe — and inspiring Americans to see Europe as the springboard for world exploration — Rick Steves shares his reasons why. This special episode is a sonnet to travel — an introspective love story, set in Europe, that vividly celebrates the rewards of exploring our world and the joy that awaits those who travel. Check your local public television station for this Rick Steves’ Europe episode or watch it on https://www.ricksteves.com/watch-read-listen/video/tv-show #ricksteves #ricksteveseurope #whywetravel

Visit http://www.ricksteves.com for more information about this destination and other destinations in Europe.

Check out more Rick Steves’ Europe travel resources:
 “Rick Steves’ Europe” public television series: https://www.ricksteves.com/watch-read-listen/video/tv-show
 “Travel with Rick Steves” public radio program: https://www.ricksteves.com/watch-read-listen/audio/radio
 European Tours: https://www.ricksteves.com/tours
 Guidebooks: https://store.ricksteves.com/shop/guidebooks
 Travel Gear: https://store.ricksteves.com/shop/
 Trip Consulting: https://www.ricksteves.com/travel-help/plan-your-trip-with-our-expert-consultants
 Travel Classes: https://www.ricksteves.com/watch-read-listen/video/travel-talks
 Rick Steves Audio Europe App: https://www.ricksteves.com/watch-read-listen/audio/audio-europe
 
Rick Steves, America's most respected authority on European travel, writes European travel guidebooks, and hosts travel shows on public television and public radio.","['Rick Steves', 'Rick Steves Europe', 'Europe travel guide', 'Europe travel tips', 'Europe travel advice', 'Rick Steves travel videos', 'Europe travel', 'travel', 'travel guide', 'travel advice']",2021-04-15T19:43:29Z,331652,,,500,PT26M48S,true
451,ucHZ-bmUx1c,Rick Steves' Europe,Why We Travel: For Fun and Excitement - Rick Steves’ Europe Travel Guide - Travel Bite,"Part 1 of 5, this clip celebrates how we travel to have experiences…to have fun. Going to new places invigorates us. It’s exciting. #ricksteves #ricksteveseurope #whywetravel

Visit http://www.ricksteves.com for more information about this destination and other destinations in Europe.

Check out more Rick Steves’ Europe travel resources:
 “Rick Steves’ Europe” public television series: https://www.ricksteves.com/watch-read-listen/video/tv-show
 “Travel with Rick Steves” public radio program: https://www.ricksteves.com/watch-read-listen/audio/radio
 European Tours: https://www.ricksteves.com/tours
 Guidebooks: https://store.ricksteves.com/shop/guidebooks
 Travel Gear: https://store.ricksteves.com/shop/
 Trip Consulting: https://www.ricksteves.com/travel-help/plan-your-trip-with-our-expert-consultants
 Travel Classes: https://www.ricksteves.com/watch-read-listen/video/travel-talks
 Rick Steves Audio Europe App: https://www.ricksteves.com/watch-read-listen/audio/audio-europe
 
Rick Steves, America's most respected authority on European travel, writes European travel guidebooks, and hosts travel shows on public television and public radio.","['Rick Steves', 'Rick Steves Europe', 'Europe travel guide', 'Europe travel tips', 'Europe travel advice', 'Rick Steves travel videos', 'Europe travel', 'travel', 'travel guide', 'travel advice']",2021-01-06T16:00:15Z,48074,1465,,127,PT4M57S,true
452,fxwrQ91fA6c,CobraEmergency,"King Charles, Prince William travel in carriage with President Ramaphosa 🇿🇦🇬🇧","King Charles and Queen Camilla ride with President Cyril Ramaphosa of South Africa aboard horse drawn carriage, with Prince William and Kate following. 🇿🇦🇬🇧

President Cyril Ramaphosa is on a three day State Visit to the United Kingdom, where he will engage in ceremonial activities, traditions, and engagements with key figures such as Prime Minister Rishi Sunak.","['Prince William', 'william and kate', 'kate middleton', 'prince and princess of Wales', 'prince of wales', 'princess of wales', 'king charles', 'queen camilla', 'president Cyril Ramaphosa', 'Cyril Ramaphosa', 'president Cyril', 'president Ramaphosa', 'king', 'queen', 'royal', 'royalty', 'royal family', 'royals', 'buckingham palace', 'state visit']",2022-11-22T19:53:30Z,27425,589,,140,PT10M51S,false
453,UqDrYmzOD5s,Vacation Marbella,VILLA SIRIUS | Vacation Marbella |,"Hello! Welcome to Vacation Marbella!

You are currently watching VILLA SIRIUS | Vacation Marbella |

Introducing Vacation Marbella, the ultimate destination for luxury vacations. Our properties are all high-standard and very new, located in Costa Del Sol - one of the most beautiful regions in southern Spain! 
➡️➡️ SUBSCRIBE: https://bit.ly/VacationMarbella

Villa Sirius is an ideal holiday home for those seeking a peaceful stay, located in the tranquil setting in the heart of Nueva Andalucia”s golf valley with proximity to the beach, the world-famous marina of Puerto Banus, and various 5-star amenities around. Surrounded by the idyllic Andalusian nature and similar high-end properties, the property is nestled between two of the most famous golf clubs in the region: Las Brisas and Aloha Golf Club.

Villa Sirius is in pristine condition, brand new, and built with the highest materials. It is set on a private plot of 1,176 m2, a spectacular house of 667 m2 with refined modern comfort and sleek architecture designed for the most luxurious lifestyle. Superb amenities run throughout the home including a floor-to-ceiling wine cellar, pool room, and personal sauna. Our delighted guests will be greeted by an outstanding entrance hall leading to an open-plan living room with a window wall bringing plenty of natural light. The kitchen is a great spot for spending quality time with those that matter. It features a fully fitted open-plan kitchen with an island/breakfast area, an outdoor barbecue with a covered dining table and chairs, as well as plenty of kitchen amenities to concoct the best dishes.

The manicured garden welcomes you with the verdant green of the lawn that reflects perfectly in the shimmering turquoise swimming pool. You’ll have several lounges and chill-out areas all over the villa to take full advantage of the Mediterranean climate. You can indulge yourself on the sundeck or sunbeds soaking up the sun and appreciating the tranquil beauty of nature. After this, the swimming pool will invite guests to splash out, swim, or have a cool poolside party.

Villa Sirius provides an ultra-modern and comfortable space for up to 10 guests. Every detail ensures that your friends and guests memorize those unique moments of their fabulous holidays in Marbella. The property has 5 ample bedrooms with 6 bathrooms, and 5 ensuites bathrooms to maintain a certain amount of privacy and comfort.

In a few words, Villa Sirius is a relaxing and carefree holiday away from the hustle and bustle with the privacy that its location affords.

☾The high-end mattresses provide a beautiful sleep and, our professional housekeeping and management team will make sure you have a wonderful stay every time. ★

And do not forget, we have THE FASTEST WIFI up to 600MB for those who want to work remotely !!

If you enjoy our videos, check out more of them👇
➡️ VILLA DE LA RESINA | Vacation Marbella |- https://youtu.be/7h9wuYs5wzw
➡️ Villa Perlas del Mar | Vacation Marbella |- https://youtu.be/bRONAeUa0vI
➡️ VILLA Camelia TOUR in BENALMADENA Costa del Sol, Spain | Vacation Marbella |- https://youtu.be/BR1rCboJWa8

If you're looking for a luxurious, yet authentic vacation experience, look no further than Vacation Marbella! Our high-standard properties are located in the heart of Costa Del Sol, and offer all the amenities you need to make your stay comfortable and unforgettable. Whether you're looking for a relaxing beach vacation or an action-packed adventure, Vacation Marbella has the perfect property for you! Our rates includes linens, towels, amenities, optical fiber (Fast Wi – fi), international TV, garage, wine, and a vacation guide with local tips about the area.
And don´t forget Marbella is a paradise for golfers with 320 sunny days a year!
➡️➡️ SUBSCRIBE: https://bit.ly/VacationMarbella

Follow us: 
Instagram: https://www.instagram.com/vacationmarbella/
Facebook: https://www.facebook.com/vacationmarbella

BOOK THIS VILLA :
https://vacationmarbella.com/vacation-rentals/villa-sirius/","['Vacation', 'Marbella', 'Holiday', 'Rentals', 'Luxury', 'Accommodation', 'Spain Vacation', 'Accommodation in Spain', 'Marbella Spain', 'Costa del Sol', 'Real Estate', 'luxury accommodation', 'Golf & Country club', 'golf club', 'country club', 'spain', 'house with a pool', 'house with a view', 'vacation marbella', 'villa with view', 'villa with sea view', 'villa with pool', 'villa sirius']",2022-06-27T11:07:29Z,71475,137,,1,PT4M9S,false
454,UKn6hNglgFI,Rick Steves' Europe,Egypt: Cruising the Nile - Rick Steves’ Europe Travel Guide - Travel Bite,"Watch the full episode: https://youtu.be/9E0tESCskO4 Taking a multi-day Nile cruise gives you a firsthand look at some of the famous river's most scenic stretches, with timeless slices of natural beauty and seemingly ancient scenes interrupted only by other boats. Travelers have few options other than to sit back, relax, and live at the pace of the Nile. #ricksteves #ricksteveseurope #egypt

Visit http://www.ricksteves.com for more information about this destination and other destinations in Europe.

Check out more Rick Steves’ Europe travel resources:
 “Rick Steves’ Europe” public television series: https://www.ricksteves.com/watch-read-listen/video/tv-show
 “Travel with Rick Steves” public radio program: https://www.ricksteves.com/watch-read-listen/audio/radio
 European Tours: https://www.ricksteves.com/tours
 Guidebooks: https://store.ricksteves.com/shop/guidebooks
 Travel Gear: https://store.ricksteves.com/shop/
 Trip Consulting: https://www.ricksteves.com/travel-help/plan-your-trip-with-our-expert-consultants
 Travel Classes: https://www.ricksteves.com/watch-read-listen/video/travel-talks
 Rick Steves Audio Europe App: https://www.ricksteves.com/watch-read-listen/audio/audio-europe
 
Rick Steves, America's most respected authority on European travel, writes European travel guidebooks, and hosts travel shows on public television and public radio.","['Rick Steves', 'Rick Steves Europe', 'Europe travel guide', 'Europe travel tips', 'Europe travel advice', 'Rick Steves travel videos', 'Europe travel', 'travel', 'travel guide', 'travel advice', 'egypt', 'egyptian', 'cruising', 'river cruise', 'nile river']",2021-07-07T15:00:11Z,103373,1767,,98,PT3M29S,true
455,12bvCbmwujA,The Endless Adventure,Our ULTIMATE Road Trip in New York’s HUDSON VALLEY! Epic Guide + Delicious Local Food! | RV Life USA,"We’re back exploring our favorite area of New York state: Hudson Valley! We parked our RV at a beautiful camp site and spent the week road tripping all over this beautiful valley. 😍 We ate, drank, hiked and took in so many amazing fall views! These are our TOP places to visit in the Hudson Valley! 

👇 Recreate our perfect week 👇

Stony Rose Farms Hipcamp - https://goo.gl/maps/6EEtkcPvfvxznHyg6
Walkway Over the Hudson - https://g.page/WOTHSHP?share 
Headless Horseman statue - https://goo.gl/maps/BDi22BWE56LMrVW57 
Great Pumpkin Blaze - https://goo.gl/maps/vV8smeMrvP12M7EA8
Bannerman Castle Viewing Platform - https://goo.gl/maps/ynQUvefUYc6zp1HB6
Rail Explorers Railbike - https://goo.gl/maps/T7GSaKXbeguPpP3h6
Westwind Orchard - https://goo.gl/maps/f49rZL13Tz2gLFieA
Mohonk Mountain House - https://goo.gl/maps/kCfzf8P7cQYXbnBZA 
Top Taste - https://goo.gl/maps/44EY2AALB7AE6dSq8

PREVIOUS VIDEO: ▶ New York is INCREDIBLE! - Perfect Fall Colors RV Road Trip in The Finger Lakes 🍁 https://youtu.be/Cp3K8FuN5wI

★  ACCESS SECRET VIDEOS & PERKS! ★ 
Supporters get access to never before seen vlogs and more! ► http://bit.ly/tea-patreon

★ MERCH  ★
Get Your T.E.A. Merch!! http://store.theendlessadventure.com

★ MUSIC ★
Access Thousands of FREE Songs for YOUR VIDEOS with Epidemic Sound! http://share.epidemicsound.com/lTZRW

== OUR FILMING GEAR ==
★ Camera - https://amzn.to/3lcXF52
★ Lens - https://amzn.to/3WbgHKl
★ Microphone - https://amzn.to/2KYEMCi
★ Drone - https://amzn.to/3gQqANb
★ GoPro Hero 10 https://amzn.to/3MgT51f
★ Camera Belt Clip - https://amzn.to/2umw0DU
★ Large Tripod - https://amzn.to/34BYvye
★ Small Tripod - https://amzn.to/2u5iZ24

BROWSE ALL OF OUR GEAR ► http://bit.ly/tea-travel-gear

Above are affiliate links which means we receive a percentage of the revenue made from purchasing products via those links.

== Follow Us ==
❤ Twitter - http://twitter.com/the_endless_a
❤ Facebook - https://www.facebook.com/TheEndlessAdventurers/
❤ Instagram - http://instagram.com/theendlessadventure
❤ Travel Blog - http://theendlessadventure.co

== About Us ==
We're Eric & Allison and we're on a journey to find the most interesting places and unique foods this planet has to offer! We've traded in our steady paychecks and permanent home for a life of travel and adventure. Come along and see the world with us!","['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'hudson valley', 'hudson valley guide', 'new york', 'new york guide', 'new york rv', 'the endless adventure new york', 'new york road trip', 'top things to do in hudson valley']",2022-11-11T18:56:07Z,83974,6117,,323,PT24M26S,false
456,wAppCTDtW3Y,touropia,10 Best Places to Visit in the Netherlands - Travel Video,"Check out all the places seen in this video: https://www.touropia.com/best-places-to-visit-in-the-netherlands/

The Netherlands is a densely populated country in part reclaimed from the sea with about half of its land lying below sea level. Many tourist only come to the Netherlands to visit Amsterdam. But Holland has plenty to offer outside its capital. Crisscrossed with canals, the flat landscape is perfect for cycling with historic town centers and classic windmills sprinkled across the country. During springtime the flower gardens become great tourist attractions providing a bold spectacle of vivid colors. Here’s a look at the best places to visit in the Netherlands.","['netherlands', 'holland', 'netherlands travel', 'holland travel', 'amsterdam', 'amsterdam travel', 'netherlands tourism', 'holland tourism', 'gouda', 'rotterdam', 'maastricht', 'delft', 'utrecht', 'the hague']",2021-01-13T14:05:45Z,975640,10904,,604,PT14M11S,true
457,n_dfDV9-Sv4,California Through My Lens,California Road Trip: 4 Days on Highway 395,"Highway 395 road trip through Mammoth Lakes, June Lake, Bishop and Bodie in 4K

Highway 395 is one of my favorite roads in California. There are so many amazing hikes, lakes, restaurants, historic spots and photographic opportunities all up and down the drive. Amie and I were invited by Yosemite Gateway Chalet to spend 4 days exploring, and we jumped at the chance. This video focuses on the area from Mammoth Lakes to June Lake but shows lots of other spots you can explore around those areas as well. 

Cabin link - http://yosemitegatewaychalet.com/
Read more about all of these spots at https://CaliforniaThroughMyLens.com


Follow me:
Facebook: http://www.facebook.com/californiathroughmylens
Instagram: http://instagram.com/californiathroughmylens
Pinterest: http://www.pinterest.com/cathroughmylens
Twitter: http://www.twitter.com/cathroughmylens
Monthly newsletter and four day welcome series on California’s best spots: https://bit.ly/2AWSVMK

Gear:
See all the gear I use here https://www.amazon.com/shop/californiathroughmylens

Music:
Lakey Inspired
https://soundcloud.com/lakeyinspired","['highway 395', 'highway 395 road trip', 'road trip', 'june lake', 'high sierra', 'eastern sierra', 'route 395', 'june lake loop', 'june lake california', 'mono lake california', 'mammoth lakes california', 'mammoth lakes summer', 'mammoth lakes hiking', 'devils postpile national monument', 'bodie ghost town', 'whoa nellie deli', 'mono lake kayak', 'devils postpile national monument rainbow falls', 'rainbow falls', 'heart lake', 'california road trip']",2018-08-03T00:09:25Z,756573,10257,,615,PT10M36S,false
458,sGBvLwzWgX4,South Florida PBS,Take a Field Trip to the Animal Hospital | KidVision Pre-K,"Miss Penny and the KidVision Kids went to Emerald Hills Animal Hospital to find out what happens at an animal hospital. Miss Penny took her dog, Kaiser, in for a checkup. They signed him in at the reception desk, they watched Kaiser get a checkup, viewed his x-rays in the operating room, and gave him a bath in the grooming area. Who Let the Dogs Out!!!

Connect with us
----------------------------- 
Follow us on Instagram https://bit.ly/38W1Ltg 

Follow us on Facebook https://bit.ly/2IZxzlR 

FREE educational resources
------------------------------------------------- 
Learn and play on the FREE KidVision APP today!  https://apple.co/34AYrBi 

FREE educational and engaging activities visit https://www.kidvisionprek.org/. 

Digitally connect, collaborate, and engage with KidVision Pre-K Teachers!  https://bit.ly/2I7sms4.","['headstart', 'animal hospital', 'Miss Penny', 'Penny Bernath', 'Kidvision Pre-K', 'WPBT', 'WXEL', 'South florida', 'fieldtrip', 'pre-K', 'Kindergarten', 'school', 'elementary', 'kids', 'children', 'learning', 'education', 'south Florida PBS', 'KidVision Kids', 'PBS', 'PBS kids', 'Emerald Hills Animal Hospital', 'checkup', 'x-ray', 'grooming', 'hospital', 'animal', 'animals', 'animal doctor', 'visiting the animal hospital', 'animal care']",2017-06-30T18:25:57Z,321337,985,,,PT7M49S,true
459,0Mv48ZM7gu4,Expedia,Brisbane Vacation Travel Guide | Expedia,"Brisbane – This city is best any time of year. As the capital of Australia’s sunshine state, a typical Brisbane day promises to be no less than perfect. Check out the city favorites, here.
 
When ready, browse vacation packages to Brisbane: https://www.expedia.com/Brisbane.d179993.Destination-Travel-Guides

A #Brisbane #vacation is marked by parks, coastline, gardens, and more. Whether you want to play in the water or partake in some epic shopping, this Australian city welcomes you.

Start your Brisbane #tour with a stop at Mount Coot-tha. While you’re there, explore the stars of the Southern Hemisphere at the Sir Thomas Brisbane Planetarium. #Visit a laughing kookaburra at Brisbane Botanical Gardens. At Lone Pine Koala Sanctuary, visit koalas, kangaroos, and other local animals. 

Head to Queen Street Mall for the heart of Brisbane’s shopping. The South Bank precinct is rich with free activities, markets, and a lagoon where you can cool off.

Spare some time to take the public ferry to Newfarm Park, where you can visit the restored Brisbane Powerhouse, filled with art installations. To end your day, climb the Story Bridge, an ideal spot to watch the sun set over the city. 

For now, we hope you enjoy watching this #travel #guide as much as we enjoyed making it. 

More travel information around Brisbane: https://www.expedia.com/Brisbane.dx179993

Subscribe to Expedia’s YouTube Channel for great travel videos and join the conversation on the best vacation ideas. 

---------

Follow us on social media: 
FACEBOOK: https://www.facebook.com/expedia
TWITTER: https://twitter.com/Expedia
INSTAGRAM: https://instagram.com/expedia/
PINTEREST: https://www.pinterest.com/expedia

---------

0:00 - Brisbane
1:03 - Mount Coot-tha
1:18 - Planetarium and Brisbane Botanical Gardens
1:28 - Lone Pine Koala Sanctuary
1:43 - Queenstreet Mall
1:49 - Brisbane Museum
1:47 - South Bank
2:43 - Newfarm Park
2:48 - Powerhouse
2:53 - Story Bridge
3:17 - Moreton Island
3:31 - Tangalooma wrecks
3:38 - Great Barrier Reef","['cvg', 'brisbane', 'australia', 'queensland', 'Lone Pine Koala Sanctuary', 'Story Bridge', 'Queen Street Mall', 'Brisbane Botanic Gardens', 'Mount Coot-tha', 'Brisbane Powerhouse', 'Queensland Performing Arts Centre', 'Moreton Island National Park', 'Southbank Parklands', 'Roma Street Parkland', 'Museum of Brisbane', 'Gallery Of Modern Art', 'yt:cc=off']",2013-06-30T20:45:11Z,1204063,7628,,432,PT4M29S,true
460,b8BQbguFbGk,Rick Steves' Europe,Museums of London — Rick Steves' Europe Travel Guide,"London offers visitors some of the world's most fascinating museums, including the British Museum, Churchill War Rooms, Tate Modern, and British Library. More travel info to London: https://www.ricksteves.com/europe/england/london #ricksteves #ricksteveseurope #london

Visit http://www.ricksteves.com for more information about this destination and other destinations in Europe.

Check out more Rick Steves’ Europe travel resources:
 “Rick Steves’ Europe” public television series: https://www.ricksteves.com/watch-read-listen/video/tv-show
 “Travel with Rick Steves” public radio program: https://www.ricksteves.com/watch-read-listen/audio/radio
 European Tours: https://www.ricksteves.com/tours
 Guidebooks: https://store.ricksteves.com/shop/guidebooks
 Travel Gear: https://store.ricksteves.com/shop/
 Trip Consulting: https://www.ricksteves.com/travel-help/plan-your-trip-with-our-expert-consultants
 Travel Classes: https://www.ricksteves.com/watch-read-listen/video/travel-talks
 Rick Steves Audio Europe App: https://www.ricksteves.com/watch-read-listen/audio/audio-europe
 
Rick Steves, America's most respected authority on European travel, writes European travel guidebooks, and hosts travel shows on public television and public radio.

00:00 British Museum
04:36 Churchill War Rooms
06:16 Victoria and Albert Museum
08:36 Tate Modern
09:25 British Library","['Rick Steves', 'Rick Steves Europe', 'Europe travel guide', 'Europe travel tips', 'Europe travel advice', 'Rick Steves travel videos', 'Europe travel', 'travel', 'travel guide', 'travel advice']",2022-07-20T20:46:57Z,63008,1744,,86,PT11M22S,true
461,srP7RFVdjWc,Expedia,Cape Town Vacation Travel Guide | Expedia,"Cape Town – On South Africa’s Cape Peninsula, the waters of the Atlantic and Indian Oceans converge alongside the cultures of the city. Explore Cape Town with this footage fuel your travel inspiration. 

When ready, browse vacation packages to Cape Town: https://www.expedia.com/Cape-Town.d6046820.Destination-Travel-Guides
  
Begin your #CapeTown adventure at The Castle of Good Hope, the centerpoint from which the city grew. While on #vacation here, don’t miss the District Six Museum which gives voice to the 60,000 non-white residents who saw their vibrant multi-racial neighborhood flattened during the darkest days of the Apartheid era. One neighborhood that was spared from apartheid’s wrecking ball is Bo-Kaap, where traditional Cape Malay culture continues amid the row houses of this colorful hillside suburb.
  
#Visit the Victoria and Alfred Waterfront, and explore attractions such as Two Oceans Aquarium. The waterfront is also the gateway to one of the world’s most infamous prisons, Robben Island. Table Mountain is Cape Town’s most beloved landmark.
 
Cape Town is one of the world’s great beach cities. From Green Point, the site of Cape Town’s futuristic stadium, follow the coast and discover one incredible beach after another.

For now, we hope you enjoy watching this #travel #guide as much as we enjoyed making it. 

More travel information around Cape Town: https://www.expedia.com/Cape-Town.dx6046820

Subscribe to Expedia’s YouTube Channel for great travel videos and join the conversation on the best vacation ideas. 

---------

Follow us on social media: 
FACEBOOK: https://www.facebook.com/expedia
TWITTER: https://twitter.com/Expedia
INSTAGRAM: https://instagram.com/expedia/
PINTEREST: https://www.pinterest.com/expedia

---------

0:00 - Cape Town
1:26 - The City Bowl
1:42 - The Castle of Good Hope
2:00 - Company’s Garden
2:21 - South African Museum and Planetarium
2:33 - The National Gallery
3:00 - The District Six Museum
3:27 - Bo-Kaap
4:07 - Truth
4:26 - Long Street
4:54 - Victoria and Alfred Waterfront
5:00 - Two Oceans Aquarium
5:21 - Robben Island
6:21 - Table Mountain
6:42 - Kirstenbosch Botanical Gardens
7:06 - Table Mountain
8:06 - Milton Beach
8:14 - Clifton
8:47 - Camps Bay Beach
9:07 - Llandudno Beach
9:35 - Hout Bay
10:02 - False Bay
10:21 - Simon’s town
10:40 - Boulders Beach
11:07 - Kalk Bay
11:37 - St James
11:57 - Muizenberg
12:33 - Gordon’s Bay
12:44 - Kogel Bay
13:14 - Constantia
13:45 - The Winelands
14:37 - Taal Monument
14:51 - The Stellenbosch Wine Route
15:01 - Waterford Estate
15:18 - Franschhoek Wine Route
15:46 - Boschendal
16:15 - Franschhoek Pass
16:22 - Mont Rochelle Nature Reserve","['cvg', 'Victoria and Alfred Waterfront', 'Kirstenbosch National Botanical Gardens', 'Muizenberg', 'Paarl', 'Boschendal Estate', 'Boulders Beach', 'Table Mountain', 'Kalk Bay', 'Camps Bay Beach', 'Two Oceans Aquarium', ""Simon's Town"", 'Gordons Bay', 'Fish Hoek', 'Cape of Good Hope', 'Strand', 'cape town', 'table mountain', 'south africa', 'Kogel Bay Beach', 'Hout Bay']",2017-02-13T12:15:30Z,2617357,17883,,1191,PT17M49S,true
462,VtXuGg0Qkro,touropia,10 Best Places to Visit in Montenegro - Travel Video,"Check out all the places seen in this video: https://www.touropia.com/best-places-to-visit-in-montenegro/

Established as an independent country in 2006, the small Balkan nation of Montenegro is quickly becoming a popular travel destination. Gorgeous beaches, verdant mountains and postcard-perfect historic towns draw an increasing number of visitors every year. Add a mild Mediterranean climate into the mix, toss in opportunities for active pursuits ranging from mountain biking to whitewater rafting, and it’s no wonder that tourism is now the driving force behind Montenegro’s growing economy. Here’s a look at the best places to visit in Montenegro:","['montenegro', 'montenegro travel', 'montenegro tourism', 'montenegro places', 'kotor', 'kotor bay', 'sveti stefan', 'herceg novi', 'skadar lake', 'Lake Skadar', 'Mount Lovcen', 'Cetinje', 'ostrog', 'perast', 'Durmitor National Park', 'budva']",2020-07-10T18:57:54Z,708482,6123,,367,PT13M53S,true
