,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,caption
566,FB5an6JQmfE,Lonely Planet,Chef's Secrets! The BEST Places To Eat in Lima | Best In Travel 2023,"BEST IN TRAVEL 2023: LIMA
Come hungry when you come visit Lima. It's not only the capital of Peru, it's also one of the culinary capitals of the world.  In this episode, Chef Ricardo Martins of Siete Restaurante takes us on a delicious tour of Lima with its unique fusion of native Peruvian, Spanish, Chinese, and Japanese cuisines.  With the freshest ingredients from the Andes Mountains, Amazonian rain forest, and the Pacific Ocean, the restaurants of Lima prove this is one of the BEST destinations for all foodies and will leave you hungry for more.

Featuring: Ricardo Martins

Executive Producer: Annie Greenberg
Producer: Matt Paco
Director / DP: Jack Pearce 
Local Producer / Camera Operator: Mariano Carranza
Senior Editor:  Di Li

Subscribe to the Lonely Planet YouTube Channel: https://youtube.com/@LonelyPlanet. Follow Lonely Planet on Instagram: https://www.instagram.com/lonelyplanet/. Read more on: https://www.LonelyPlanet.com.

00:00 - Meet Chef Ricardo Martins
01:02 - Lima's culinary influences
02:01 - Chifa
02:43 - Maido & Nikkei
03:23 - Peruvian ingredients
04:43 - Rafael restaurant
05:16 - Isolina & Comida Criolla
05:51 - Ceviche & Don Fernando
06:34 - Tiger's Milk
06:50 - Why is Peruvian cuisine so good?","['Lonely Planet', 'Travel', 'Destination', 'Discover', 'youtube travel', 'best travel videos', 'destination videos', 'lima', 'peru', 'isolina restaurant', 'maido restaurant', 'siete restaurant', 'best places to eat in lima', 'Don Fernando restaurant', 'chifa', 'nikkei', 'comida criolla', 'calle capon', 'Rafael restaurant', 'Peruvian food', 'Ricardo Martins', 'ceviche', 'leche de tigre', 'huaca pucllana', 'Miraflores', 'Incas', 'best food in lima', 'foodie guide to lima', 'Mitsuharu Tsumura', 'Cesar Choy', 'sie7e', 'food tour of lima', 'lima peru']",2022-11-15T16:59:43Z,3589,99,,17,PT7M53S,true
567,hxakJZk8x3I,Ravi Pixel,Coorg tour plan | Day 1 Itinerary Part 1 | Best places to visit in Coorg | Mini Scotland Of India,"In this Video, Rajaseats , Omkareshwar Temple , Madikeri Fort , Raja Tomb

Coorg is a famous hill station of karnataka and this places is very beautiful. Coorg is also known as kodagu and madikeri and here you can see so many places. In this video I will show you all beautiful places of coorg and give you a complete guidance with all expenses. So after watching this video you will be able to plan a trip of coorg.

Follow my instagram- https://www.569583instagram.com/ravi_...  

Gokarna Travel Series : https://youtube.com/playlist?list=PLu...

Bangalore Series : https://youtube.com/playlist?list=PLu...

.Rajasthan series -  https://youtube.com/playlist?list=PLu...

. TAJ MAHAL | AGRA Series https://youtube.com/playlist?list=PLu...

. Vrindavan mathura vlog :https://youtube.com/playlist?list=PLu...

Sikkim Series : https://youtube.com/playlist?list=PLu...

. Kolkata
.Victoria memorial  : https://youtu.be/eoUtxawZEpE

.Science city kolkata : https://youtu.be/yw43U26CXPM

––––––––––––––––––––––––––––––
Jaipur by ASHUTOSH https://soundcloud.com/grandakt
Creative Commons — Attribution-ShareAlike 3.0 Unported — CC BY-SA 3.0
Free Download / Stream: https://bit.ly/3JdbRGo
Music promoted by Audio Library https://youtu.be/NovTwlcSFYU
––––––––––––––––––––––––––––––

🎵 Track Info:

Title: Jaipur by ASHUTOSH
Genre and Mood: Dance & Electronic + Angry

coorg travel itinerary , coorg travel guide , coorg travel videos, solo trip trip coorg ,corrg in 2023
ravi pixel in Coorg,","['coorg', 'coorg travel guide', 'coorg tourist places', 'places to visit in coorg', 'coorg tourism', 'coorg trip', 'coorg tour', 'things to do in coorg', 'coorg karnataka', 'coorg tour guide', 'coorg resorts', 'coorg vlog', 'coorg travel vlog', 'coorg travel', 'coorg tour plan', 'coorg itinerary', 'coorg hotels', 'coorg travel video', 'best time to visit coorg', 'how to reach coorg', 'bangalore to coorg', 'attractions in coorg', 'itinerary', 'rajaseat', 'omkareshwar', 'madikeri fort', 'raja tomb', 'coorg travel plan', '2023']",2022-11-20T05:21:00Z,364,9,,20,PT13M14S,false
568,HnViU7kyva8,World tour,"10 best place to visit in Bangladesh, Bangladesh tour, [7k] ULTRA HD video,","10 best place to visit in Bangladesh, Bangladesh tour, [7k] ULTRA HD video,world tour, best channel,","['bangladesh tour', 'bangladesh visit', 'travel to bangladesh', 'best place in bangladesh']",2022-11-22T13:20:20Z,16,0,,0,PT15M26S,false
569,F0JwPYWZ5tc,Life With Dua Khan ,Five Best place Visit In Islamabad|Dino Valley New Monal Restuarant,"#Islamabad#best places#monalrestaurant#lifewithduakhan


Assalam o alaikum all in this video all guide from kalam to islamabad and share best.places of Islamabad with all travel guide must watch and subscribe","['Islamabad', 'Islamabad places', 'Dino valley', 'monalrestuarant', 'trimaxpark', 'lakeviewpark', 'birdpark', 'damanekoh', 'familyvlog', 'travelguide', 'trip', 'familytrip', 'kalam', 'capitalcitytour']",2022-11-21T13:26:01Z,10,0,,0,PT17M30S,false
570,U_YsZfHIhG4,Travel Dot Com ,top five place to visit in west bengal,BEST PLACE TO VISIT,,2022-11-21T07:18:16Z,603,10,,1,PT26S,false
571,XGOcSuT6Sak,Shama Desert Camp Jaisalmer,Places to visit in Jaisalmer | Things to do in Jaisalmer | best places to visit in Jaisalmer | Tanot,"Things to do in Jaisalmer 
Places to visit in Jaisalmer 
Best place to visit in Jaisalmer 
Best thing to do in Jaisalmer 
Famous tourist spot of Jaisalmer 
Jaisalmer tourist spot
Jaisalmer tourist destination 
Jaisalmer tourist attraction 
Camp in Jaisalmer, places to visit in Jaisalmer contact us for information regarding Jaisalmer bookings camps hotels taxis in Jaisalmer sam sand dunes shama desert camp best camp in Jaisalmer camp Jaisalmer camps package best place to stay in Jaisalmer sam sand dunes, Jaisalmer ka best camp konsa hai 
Best camp of Jaisalmer 
Jaisalmer me kahana ruke
Jaisalmer desert 
Camp at Jaisalmer 
Places to visit in Jaisalmer 
Best resort in Jaisalmer 
Camp khas jaisalmer
Top 10 resort in Jaisalmer 
Jaisalmer budget camp
Budget camp in Jaisalmer 
Top place to stay in Jaisalmer budget 
Best views in Jaisalmer resort
Best food in Jaisalmer",,2022-11-23T11:05:27Z,45,5,,0,PT16S,false
572,d2gPgR-3xhE,Aaron The Excited Wanderer,"Penang Malaysia 2022, Top 5 Places To Visit!","In this video we're checking out the top 5 places to visit in Penang, Malaysia 2022! 

Penang is one of the most beautiful places in Malaysia, if not the entire world! It has so many attractions that caters to just about everybody so whether you love the night life, city life, food or just want a cool new place to hang out, then Penang is the city for you! 

--------------------------------------------------------------------------------------------------------------------------------------

Places covered in this video:
1. Ferringhi Beach / Batu Ferringhi (hotels to stay, what to do, food to eat, etc.) 

2. Kek Lok Si Temple (Malaysia's biggest buddhist temple with many beautiful things to see)

3. The TOP Penang (A fun theme park built on top of KOMTAR on the 68th floor!) 

4. Penang Peranakan Museum (A wonderful mansion housing 1,000 artifacts from the culture of Baba and Nyonya. People who lived through a mix of Chinese, Malay and Western influences)

5. Penang Hill (Penang's most iconic hill offering the best views anywhere! Hop aboard the furnicular train to get to the top which is an experience in itself!) 
--------------------------------------------------------------------------------------------------------------------------------------

Some useful links mentioned in the video:

1. Andrew's Kampung Facebook page (delicious authentic Malaysian cuisine, pork free but not halala due to alcohol drinks server in the restaurant) 

https://www.facebook.com/profile.php?id=100063708303363&ref=py_c

2. The Top Penang
https://thetop.com.my/purchase-ticket1/

#travelpenang
#penangtop5
#penangmalaysia 
#penangmalaysiatop5","['penang travel guide', 'penang malaysia', 'things to do in penang', 'what to do in penang', 'george town penang', 'georgetown penang', 'travel vlog', 'george town malaysia', 'george town', 'traveling the world']",2022-11-23T12:00:25Z,33,3,,3,PT8M20S,false
573,OfvL1sHbeMM,Jumping Places,FOREIGNERS FIRST FILIPINO FESTIVAL! 🇵🇭 CAMIGUIN 2022,"➣ GET 83% DISCOUNT OFF PLUS 3 MONTHS FOR FREE ON OUR RECOMMENDED VPN PROVIDER SURFSHARK TO STAY SAFE ONLINE  https://get.surfshark.net/SHPO
➣Get 5% OFF on the HolaFly E-Sim here: https://esim.holafly.com/?ref=jumpingplaces with our discount code: JUMPINGPLACES
➣ GET COPYRIGHT FREE MUSIC HERE: https://share.epidemicsound.com/JumpingPlaces
➣ OUR RECOMMENDATION ON TRAVEL INSURANCE: 
https://www.worldnomads.com/Turnstile/AffiliateLink?partnerCode=JUMP1NGPL4C35&source=link&utm_source=JUMP1NGPL4C35&utm_content=link&path=//www.worldnomads.com/travel-insurance/
➣ DISCOUNTS ON OUR GOPRO VLOGGING CAMERA https://www.pjatr.com/t/TUJGR0pFRkJHR0pHTkxCR0ZNSkdH
➣ OUR MERCHANDISE https://teespring.com/stores/jumpingplaces
➣ DISCOUNTS OUR DJI MAVIC AIR 2 DRONE: https://click.dji.com/AJ6DE248Q2bkloYGPzH72A?pm=link
➣ OUR BACKPACK: http://shrsl.com/2m5kf

Disclosure: We only recommend products we would use ourselves and all opinions expressed here are our own. This video may contain affiliate links that at no additional cost to you, we may earn a small commission.

-------------------

OUR TRAVEL GEAR ON AMAZON:
➣ CAMERA GEAR: https://www.amazon.com/shop/jumpingplaces?listId=2IJ8N6PBZOCC3
➣ BACKPACKING GEAR: https://www.amazon.com/shop/jumpingplaces?listId=1GDT80UKU6DZL

-------------------

SUPPORT OUR ADVENTURES:
➣ Become a Patron: https://www.patreon.com/jumpingplaces
➣ Other ways to support us: https://www.jumpingplaces.com/support-us

-------------------

➣ INSTAGRAM: https://www.instagram.com/jumpingplaces @JumpingPlaces
➣ FACEBOOK: https://facebook.com/jumpingplaces
➣ Get to know us more and find good discount links and useful travel information on our website: https://www.jumpingplaces.com
➣ Check Carol's Channel: https://www.youtube.com/channel/UCwQvOh0a8gQIWAKB2H7CxaA

-------------------

In this video we visit the Lanzones Festival in Camiguin, Philippines (Cebu, Philippines)

Watch all our Philippines Videos here:
https://www.youtube.com/watch?v=2Z_XqAOa_OM&list=PLFIq3fAhPf996Mb4m_TyA4K6NLlbopbZG

Music by:
Epidemic Sound (http://share.epidemicsound.com/zvTQF)","['philippines', '2020', 'travel', 'foreigners', 'how to travel', 'trip', 'travel philippines', 'tour', 'foreigner', 'tourist', 'philippines travel', 'philippines 2022', 'cost', 'price', 'island', 'camiguin island', 'mambajao', 'philippines camiguin', 'lanzones', 'lanzones festival', 'lanzones camiguin', 'festival', 'philippines festival', 'festivals', 'waterfalls', 'Katibawasan', 'katibawasan falls', 'travel camiguin', 'FOREIGNERS FIRST FILIPINO FESTIVAL! 🇵🇭 CAMIGUIN', 'camiguin festival', 'foreigners reaction', 'reaction philippines', 'beach', 'beaches']",2022-11-18T22:00:10Z,55437,4950,,311,PT18M8S,false
574,ct-ZT-3ziho,Places,Top 5 Attractions in Turkey- Best Places to Visit,"If visiting Europe is on your bucket list, Turkey is a fantastic place to travel. You can find stunning scenery including beaches with pristine waters and spectacular rocky vistas here. This lovely nation is home to numerous priceless monuments and artifacts that serve as reminders of humankind's past. Turkish territory has been influenced by numerous cultures, including Greco-Roman, Ottoman, Ethiopian, and others. Are you still on the fence about visiting this stunning nation? Join us in exploring breathtaking locations that will convince you to reserve the earliest flight possible to Turkey!
.
Thanks for being a valuable part of this channel, and watching our content specially made for you, you get some value from our content, please Subscribe, Like, And 
Share, not necessarily in that order!

We also have some affiliate products for you, Link On The BIO!!!","['turkey', 'turkey travel', 'turkey travel guide', 'things to do in turkey', 'best places to visit in turkey', 'travel turkey', 'turkey tourism', 'top 10 turkey', 'istanbul turkey', 'antalya turkey', 'cappadocia turkey', 'turkey tour', 'turkey vlog', 'turkey 2021 travel', 'turkey 4k', 'turkey 2022', 'turkey travel vlog', 'best places in turkey', 'turkey places', 'turkey top tourist attractions', 'turkey places to visit', 'istanbul attractions', 'turkey travel tips', 'tourist attractions in turkey 2022', 'living in turkey']",2022-11-22T16:00:22Z,7,0,,0,PT4M51S,false
575,FpnnOmTxdrA,9B4M The Family Adventures,England's Best Kept Secret | Lincoln | Walking Tour,"We continue visiting fun and exciting locations. This time we made it to Lincoln, UK and we were pleasantly surprised by the city. I now consider Lincoln to be one of England's Best Kept Secrets.  The City centre had a great vibe... 

We actually spent two weekends in Lincoln because we enjoyed to vibe in the city so much. 

Lincolnshire (abbreviated Lincs.) is a county in the East Midlands of England, with a long coastline on the North Sea to the east. It borders Norfolk to the south-east, Cambridgeshire to the south, Rutland to the south-west, Leicestershire and Nottinghamshire to the west, South Yorkshire to the north-west, and the East Riding of Yorkshire to the north. 


Join this channel to get access to perks:
https://www.youtube.com/channel/UCd7xyhuFHFXRDon10VehdsQ/join

🔔 Subscribe to follow along with our journey:  https://www.youtube.com/channel/UCd7xyhuFHFXRDon10VehdsQ
?sub_confirmation=1


Instagram: ninebfourm_the_family
Email: mac@9b4mthefamily.com

  #9B4Mthefamily #blackfamilytravel #travel 

9B4M Style

Money Transfers and Banking with Wise. 
As American Expats who frequently travel internationally, we use Wise for our International Banking and money transfers between currencies. Send money to 80 countries, always with a low and transparent fee. With Direct Debits in the UK, Europe, US and Canada, paying your bills and subscriptions across currencies is easier than ever. 
Check it out: https://wise.prf.hn/l/78DeBN8

Blair's Backpack
Similar: https://bit.ly/3ASPbVQ
Exact: https://bit.ly/3vmwIQh

For Aspiring and Growing Youtubers and Videographers
 
Filming Gear

-Cannon EOS M50 Mark II
https://bit.ly/31jwkr2

-DJI Pocket 2 Creator Combo
https://bit.ly/3mv88Kj

-DJI Mini 2 Fly More Combo
https://bit.ly/3ErpGwY

-Filter Set for DJI Mini SE / Mini 2 / Mavic Mini Camera Lens Polarizing Filter MCUV ND4 ND8 ND16 ND32 CPL Neutral Density Lens Filter
https://bit.ly/3ECYfkd

Camera Backpack
https://bit.ly/2Y4AGRC

TubeBuddy
We grow our channel with the help of analytics provided by TubeBuddy. Follow the link below to check it out and see if TubeBuddy can help you grow your channel as well. 
https://www.tubebuddy.com/9B4MTheFamily

Music
All of the music and added sounds used in our video come from Epidemic Sound.  We love Epidemic Sound because we can use Royalty Free across multiple platforms without worrying about copyright issues. Check it out:
https://www.epidemicsound.com/referral/uevxqx


DISCLAIMER: Links included in this description might be affiliate links. If you purchase a product or service with the links that I provide I may receive a small commission. There is no additional charge to you! Thank you for supporting our channel.","['9B4M The Family Adventures', 'Adventures', 'Travel', 'vlogs', 'travel tips', 'comparisons', 'international travels', 'walking tour', 'city walk', 'england 4k', 'united kingdom', 'london walking tour', '9b4m the family', 'belief in fatherhood', 'black family channels', 'black family vloggers', 'black travel', 'black youtuber', 'diaspora', 'how to be a good father', 'melanin', '4k walk', '4k walking tour', 'gimbal walk', 'gimbal walk tv', 'toursim', 'travel', 'lincoln', 'lincoln uk tour', 'lincoln uk walk', 'lincoln uk city']",2022-11-18T19:40:03Z,12629,736,,206,PT21M11S,false
576,4Oie3gnce34,Touropedia Hindi,नेपाल घूमने के लिए बेहतरीन स्थान || Top 5 Best Places to Visit in Nepal,"Today we are going to show you the Top 5 best tourist places to visit in Nepal in Hindi
#Nepal 
#Nepalfacts 
#Nepaltour 

------------------------------------------------------------------------------------------------------------------------------------
For Business Inquiries or Copyright Matters Mail us at: touropediahindiofficial@gmail.com
------------------------------------------------------------------------------------------------------------------------------------

My YouTube Gears/devices & equipment: (Affiliate Link)
1. My Laptop: https://amzn.to/39jmLK9
2. My Microphone: https://amzn.to/2M0Ouqp 
3. My Main Mic: https://amzn.to/2YjhiwG 
4. My Pop Filter: https://amzn.to/3a5eN6M 
5. My Smartphone: https://amzn.to/39rCOG5 
6. My Laptop Mouse: https://amzn.to/3piOe4h 

Music:
Kuba Te - Shade like
Creative Commons Attribution License 
https://www.youtube.com/watch?v=oAOAz8XqgiQ

Disclaimer: All information in this video is based on Internet data. This YouTube Channel does not claim the truth of the information Provided. Some of the Pictures and videos in this episode are for examples only. All Credit goes to their respective owners.","['Touropedia Hindi', 'Nepal tour', 'nepal ghumne ki jagah', 'nepal ghumne me kitna kharcha aayega', 'nepal ghumne ka sahi time', 'nepal jane ke liye kya karna padega', 'nepal best places to visit', 'nepal best tourist places', 'kathmandu best places to visit']",2022-11-17T14:30:01Z,10472,776,,77,PT11M46S,false
577,EC3DszjHy8o,Lifestyle Hal,5 Best London Christmas Places to Visit 🏴󠁧󠁢󠁥󠁮󠁧󠁿 | Luxury Dior Cafe,"Most best London Christmas Places to visit. Some of the best places to visit in london for christmas are in the central areas. From Regent Street, to Covent Garden, and to the top of The Shard - London has the best Christmas lights around. Selfridges has opened their Christmas shop. London Rooftops are undergoing festive makeovers, Winter Wonderland tickets are already on sale – it’s unavoidable: London Christmas is coming folks. Christmas markets are opening, festive ice-skating rinks are welcoming guests, and igloos are appearing across London venues. And, yup, the Christmas lights are already turning on up and down the streets of London. 

If you enjoy this video don’t forget to drop me a LIKE, COMMENT and hit that SUBSCRIBE button for the latest travel videos. And remember to ring that notification BELL to be updated whenever I release a new video.   

➤ 2 MONTHS worth of FREE MUSIC !!!!!!!! Epidemic Sound - https://share.epidemicsound.com/sykoj1 
➤ 12 Beautiful Places in Poland- https://youtu.be/zs3VarFPohQ 
➤ 25 Beautiful Places in Germany - https://youtu.be/jpC2om7xDUE   
➤ 25 Beautiful Places in Italy  https://youtu.be/as34UO32KBQ 

➤ HELPFUL LONDON VIDEOS:   
➤ Where To Stay in London - https://bit.ly/2QuIBBC   
➤ London Areas Guide (NEIGHBOURHOODS) https://bit.ly/2Ky2QKD   
➤ London Travel Guide - https://bit.ly/2Kz2401  
➤ FOLLOW ME! https://www.instagram.com/thelifestylerebe","['best london christmas places to visit', 'best london christmas market 2022', 'best london christmas lights', 'christmas in london', 'london christmas', 'dior cafe london', 'dior cafe harrods', 'christmas markets', 'london christmas lights', 'london', 'lifestyle hal', 'london christmas shops', 'best christmas lights', 'things to do in london', 'best london christmas']",2022-11-17T19:00:06Z,956,30,,0,PT57S,false
578,E4kC-Wqjg1k,Vlogging with SJK,Kondeshwar Temple and Waterfall | Best Place to Visit near Mumbai and Thane | bengali vlog,"Kondeshwar Temple and Waterfall | Best Place to Visit near Mumbai and Thane | bengali vlog

Kondeshwar | temple and waterfall | Badlapur

Kondeshwar temple and waterfall | Badlapur Maharashtra | monsoon

Best place to visit near Mumbai and Thane | kondeshwar temple | dhangarh waterfall | Badlapur

Kondeshwar temple and waterfall
Best place to visit near Mumbai and Thane
kondeshwar
Kondeshwar temple
Kondeshwar badlapur
Kondeshwar temple kamshet
Kondeshwar waterfall badlapur accident
Kondeshwar mandir badlapur
Kondeshwar temple badlapur
Kondeshwar temple amravati
Kundeshwar gaan 
Kondeshwar badlapur today news
Kondeshwar waterfall badlapur
Kondeshwar maval
Kondeshwar mahadev mandir
Kondeshwar mandir kamshet
Kondeshwar mandir amravati
Kondeshwar temple karjat
badlapur
bojh dam
Kondeshwar 2022
Kondeshwar temple 2022
best place to visit during monsoon near mumbai
dhangarh waterfall
best tourist places to visit near mumbai
best places near mumbai for one day trip
Places near mumbai to visit
waterfall
Kondeshwar waterfall latest vedio
Prachin mahadev mandir kondeshwar
Kondeshwar temple in badlapur
Picnic spot
Shiva temple kondeshwar
Kondeshwar dam
how to reach kondeshwar temple badlapur
Kondeshwar shivmandir
Prachin shivlinga in caves of kondeshwar
Prachin shiv mandir
mumbai vlogs
Thane vlogs
West Bengal vlogger
Travel vlog
Daily vlogs
bengali vlogs
bangla vlog
bangla vlogs
bengali 
Vlogging with SJK
bengali vlogger
Vlog
vlogs
blog
bengali youtube
Bengali youtuber
my bengali vlog
tourist places in mumbai
mumbai tourist places
mumbai vlogs in bengali
mumbai tourist places in bengali
mumbai tourist places bengali
tourist place in thane mumbai
bong
bong vlogs
nomoskar bangla
one day picnic near mumbai
tourist places near me
best picnic spot

#kondeshwartempleandwaterfall
#VloggingwithSJK
#bengalivlogs
#bestplacestovisitnearmumbaiandthane
#besttouristplacestovisitnearmumbai
#kondeshwarmandir
#kondeshwarwaterfall
#kondeshtemplebadlapur
#badlapur
#kondeshwar
#mumbaivlogs
#touristplacesinmumbai
#banglavlogs
#bengalivlogger
#nomoskarbangla



[Don't Forget to Like, Comment, Share & Subscribe]

              👇👇 Follow me on 👇👇

Youtube :- https://www.youtube.com/channel/UCx16QjyA2YAOx7sQ1GjG4WQ
Facebook Page:- https://www.facebook.com/sjksumonvlog
Instagram:- http://www.instagram.com/sjksumon

For Sponsorship & Business Enquiryes:-
sumonkandarbusiness@gmail.com

                      :: DISCLAIMER ::
Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use.


                 ❤️ Thanks for Watching ❤️

Sumon Kandar 
From- Purba Medinipur, West Bengal, INDIA
Channel- @vloggingwithsjk","['kondeshwar temple', 'kondeshwar temple and waterfall', 'kondeshwar temple badlapur', 'kondeshwar temple kamshet', 'kondeshwar mandir', 'kondeshwar badlapur', 'kondeshwar waterfall', 'bengali vlogs', 'bangla vlogs', 'bengali vlogger', 'best place to visit near mumbai and Thane', 'places to visit near mumbai', 'tourist places near mumbai', 'tourist places in mumbai bengali', 'mumbai vlogs bangla', 'monsoon season tourist places', 'kondeshwar temple karjat', 'mumbai tourist places in bengali']",2022-11-21T05:05:59Z,21,6,,0,PT7M30S,false
579,9p3i5CCYTqE,PRASADS MOTOVLOGS,Malshej Ghat - Best place to visit on weekend ride @PRASADS MOTOVLOGS,"Hi Friends, Welcome to yet another video of destination for those perfect weekend rides. In this video you are going to enjoy malshej ghat and its beautiful curves. 

#malshejghat #weekendride #weekend

My channel
 @PRASAD'S MOTOVLOGS  

Follow me on 
Instagram: prasads_motovlogs
https://www.instagram.com/prasads_motovlogs/

Facebook : Prasads Motovlogs
https://www.facebook.com/prasadsmotovlogs

GOA 2022
https://youtube.com/playlist?list=PLHt6EUVZsm12gpQE_cFrTI1BcztV10byi

My konkan trip
https://youtube.com/playlist?list=PLHt6EUVZsm11ZnPlkIboN_iMM6WDnOfqV

Best of reviews
https://youtube.com/playlist?list=PLHt6EUVZsm12mu3kwSTelSjjTN9o5dsUK","['destination to visit on weekend ride', 'greenery', 'junner', 'malshej ghat', 'malshej ghat bike ride', 'malshej ghat in monsoon', 'malshej ghat ride', 'malshej ghat roads', 'malshej ghat waterfall', 'marathi motovlogger', 'marathi vlogger', 'marathi vlogs', 'mumbai to malshej ghat bike ride', 'nature', 'pimplegao joga dam', 'places to visit near mumbai', 'places to visit on weekend ride', 'prasads motovlogs', 'ride to malshej ghat', 'twisties on motorcycles', 'weekend at malshej ghat', 'weekend ride to malshej ghat']",2022-11-22T03:30:02Z,35,10,,10,PT26M20S,false
580,NXboWJ4yu08,TravelMedia,Top 10 Best Places To Visit In California | Travel Guide,"The Golden State gets its name for a reason. This alluring state has it all, a spectacular coastline, snowcapped mountains, expansive deserts, idyllic farmlands, and ancient redwood groves along with vibrant multicultural cities and theme parks. California's diverse cultural and geographical offerings, vibrant cities and culinary scenes are truly the gold standard for travelers. So let’s have a look at the best places to visit in California.

For The Best Rates For Your Flights, Hotels & Car Rentals In California Visit:
➡️ https://booking.com

Thanks for watching!

#Tourism
#California
#Travelguide

Affiliate Disclosure:
Some links in the description are affiliate links.Meaning that if you buy through me, I will get a commission at no cost to you. This is to support this youtube channel and keep it going, thanks!","['california travel', 'top 10 california', 'california tourism', 'best places to visit in california', 'california places', 'california attractions', 'things to do in california', 'california', 'los angeles', 'san francisco', 'san diego', 'yousemite national park', 'laguna beach', 'santa barbara', 'joshua tree national park', 'sacramento', 'santa cruz', 'palm springs']",2022-11-22T11:50:18Z,251,5,,1,PT11M41S,true
581,tbiAzIbENX4,RJE Travel,Best Travel Places to Visit | Top Travel Destination Holiday #travelshorts #travelguide,"Subscribe to Check Latest Travel Deals, Travel Destinations, Travel Packages. Travel Locations around the world.

Channel Keywords:

travel guides
google trips
travel deals
places to visit
luxury travel
trip planner
vacation packages
tourism
travel agency near me
expedia travel
solo travel destinations
best family vacations
best tropical vacations
best flight booking site
best place to vacation
best flight search engines
best beach vacations
best vacations
best flight deals
vacation spots
best vacation spots
best place to travel
cheapest vacation packages","['travel location', 'best travel country', 'best travel places', 'best travel location', 'travel deals today', 'travel flight deals', 'best hotel deals', 'top country to visit']",2022-11-21T19:12:57Z,0,0,,0,PT9S,false
